,u,v,sim
70,"Boulder, CO Metro Area, Boulder County, Colorado, 14500","Charlottesville, VA Metro Area, Albemarle County, Virginia, 16820",0.3506238871976721
71,"Boulder, CO Metro Area, Boulder County, Colorado, 14500","Fort Collins-Loveland, CO Metro Area, Larimer County, Colorado, 22660",0.3669610485906011
72,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Missoula, MT Metro Area, Mineral County, Montana, 33540",0.42337952657111577
73,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Charlottesville, VA Metro Area, Albemarle County, Virginia, 16820",0.419962126253409
74,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Naples-Marco Island, FL Metro Area, Collier County, Florida, 34940",0.4009255718763184
75,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Fort Collins-Loveland, CO Metro Area, Larimer County, Colorado, 22660",0.3812466455998973
76,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Napa, CA Metro Area, Napa County, California, 34900",0.36529052458506894
77,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Concord, NH Micro Area, Merrimack County, New Hampshire, 18180",0.36105634420354304
78,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Logan, UT-ID Metro Area, Franklin County, Idaho, 30860",0.34834455250293167
79,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Hilo-Kailua, HI Micro Area, Hawaii County, Hawaii, 25900",0.3584980964367621
80,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Kahului-Wailuku, HI Metro Area, Kalawao County, Hawaii, 27980",0.3667005214248866
81,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Portland-South Portland, ME Metro Area, Cumberland County, Maine, 38860",0.35555364603363276
82,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Santa Cruz-Watsonville, CA Metro Area, Santa Cruz County, California, 42100",0.3788715587941417
83,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Santa Maria-Santa Barbara, CA Metro Area, Santa Barbara County, California, 42200",0.3636936298288753
84,"Bozeman, MT Metro Area, Gallatin County, Montana, 14580","Santa Rosa-Petaluma, CA Metro Area, Sonoma County, California, 42220",0.3803411017765528
85,"Bridgeport-Stamford-Danbury, CT Metro Area, Greater Bridgeport Planning Region, Connecticut, 14860","New York-Newark-Jersey City, NY-NJ Metro Area, Bergen County, New Jersey, 35620",0.40537679527345377
86,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Syracuse, NY Metro Area, Madison County, New York, 45060",0.38699304456243944
87,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Anoka County, Minnesota, 33460",0.3835086401286805
88,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Providence-Warwick, RI-MA Metro Area, Bristol County, Massachusetts, 39300",0.3788967041236475
89,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140",0.37981515223017726
90,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410",0.38189809014291815
91,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Dayton-Kettering-Beavercreek, OH Metro Area, Greene County, Ohio, 19430",0.3743493724852136
92,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Grand Rapids-Wyoming-Kentwood, MI Metro Area, Barry County, Michigan, 24340",0.38112449860395053
93,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Kansas City, MO-KS Metro Area, Johnson County, Kansas, 28140",0.37413325281813814
94,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Riverside-San Bernardino-Ontario, CA Metro Area, Riverside County, California, 40140",0.3682877040253325
95,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Rochester, NY Metro Area, Livingston County, New York, 40380",0.3553785452371086
96,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","St. Louis, MO-IL Metro Area, Bond County, Illinois, 41180",0.3563495618999101
97,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Toledo, OH Metro Area, Fulton County, Ohio, 45780",0.3706048016168719
98,"Buffalo-Cheektowaga, NY Metro Area, Erie County, New York, 15380","Tulsa, OK Metro Area, Creek County, Oklahoma, 46140",0.3654203007709009
99,"Burlington-South Burlington, VT Metro Area, Chittenden County, Vermont, 15540","Norwich-New London-Willimantic, CT Metro Area, Southeastern Connecticut Planning Region, Connecticut, 35980",0.3745102130919623
100,"Burlington-South Burlington, VT Metro Area, Chittenden County, Vermont, 15540","Missoula, MT Metro Area, Mineral County, Montana, 33540",0.3684292353978521
101,"Burlington-South Burlington, VT Metro Area, Chittenden County, Vermont, 15540","Santa Maria-Santa Barbara, CA Metro Area, Santa Barbara County, California, 42200",0.3582742519947699
102,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Youngstown-Warren, OH Metro Area, Mahoning County, Ohio, 49660",0.40456879369010323
103,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","York-Hanover, PA Metro Area, York County, Pennsylvania, 49620",0.39049446634565477
104,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Reading, PA Metro Area, Berks County, Pennsylvania, 39740",0.37851001396123335
105,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Fort Wayne, IN Metro Area, Allen County, Indiana, 23060",0.3593872211934383
106,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Rockford, IL Metro Area, Boone County, Illinois, 40420",0.35285991401998307
107,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Springfield, MA Metro Area, Hampden County, Massachusetts, 44140",0.35757885622636115
108,"Canton-Massillon, OH Metro Area, Carroll County, Ohio, 15940","Toledo, OH Metro Area, Fulton County, Ohio, 45780",0.3720292370399548
109,"Champaign-Urbana, IL Metro Area, Champaign County, Illinois, 16580","Des Moines-West Des Moines, IA Metro Area, Dallas County, Iowa, 19780",0.31500664713250426
110,"Charleston, WV Metro Area, Boone County, West Virginia, 16620","Concord, NH Micro Area, Merrimack County, New Hampshire, 18180",0.325143057590293
111,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410",0.4292260667922069
112,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980",0.3791032455544851
113,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140",0.3945981539746888
114,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Dallas-Fort Worth-Arlington, TX Metro Area, Collin County, Texas, 19100",0.35662201205684213
115,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Grand Rapids-Wyoming-Kentwood, MI Metro Area, Barry County, Michigan, 24340",0.35331161500937397
116,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Greensboro-High Point, NC Metro Area, Guilford County, North Carolina, 24660",0.35889843795804094
117,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Greenville-Anderson-Greer, SC Metro Area, Anderson County, South Carolina, 24860",0.3633657336507436
118,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Hickory-Lenoir-Morganton, NC Metro Area, Alexander County, North Carolina, 25860",0.35142365394393243
119,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Anoka County, Minnesota, 33460",0.3757197195528616
120,"Charlotte-Concord-Gastonia, NC-SC Metro Area, Anson County, North Carolina, 16740","Riverside-San Bernardino-Ontario, CA Metro Area, Riverside County, California, 40140",0.3798750085482884
121,"Charlottesville, VA Metro Area, Albemarle County, Virginia, 16820","Trenton-Princeton, NJ Metro Area, Mercer County, New Jersey, 45940",0.3605037534451171
122,"Charlottesville, VA Metro Area, Albemarle County, Virginia, 16820","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, District of Columbia, District of Columbia, 47900",0.35358590177023136
123,"Charlottesville, VA Metro Area, Albemarle County, Virginia, 16820","Naples-Marco Island, FL Metro Area, Collier County, Florida, 34940",0.3573203510965734
124,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410",0.48768802263312194
125,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Los Angeles-Long Beach-Anaheim, CA Metro Area, Los Angeles County, California, 31080",0.4689387426479936
126,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area, New Castle County, Delaware, 37980",0.4602913126805405
127,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Dallas-Fort Worth-Arlington, TX Metro Area, Collin County, Texas, 19100",0.4513468392938482
128,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Kansas City, MO-KS Metro Area, Johnson County, Kansas, 28140",0.4079156282511296
129,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140",0.45064558704465413
130,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Detroit-Warren-Dearborn, MI Metro Area, Lapeer County, Michigan, 19820",0.45414230170067366
131,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Grand Rapids-Wyoming-Kentwood, MI Metro Area, Barry County, Michigan, 24340",0.37738249896190446
132,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Houston-Pasadena-The Woodlands, TX Metro Area, Austin County, Texas, 26420",0.4036877621137165
133,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Milwaukee-Waukesha, WI Metro Area, Milwaukee County, Wisconsin, 33340",0.4388660266872377
134,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Anoka County, Minnesota, 33460",0.4280723682650506
135,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","New York-Newark-Jersey City, NY-NJ Metro Area, Bergen County, New Jersey, 35620",0.40135173055655426
136,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Pittsburgh, PA Metro Area, Allegheny County, Pennsylvania, 38300",0.38252809350298955
137,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Portland-Vancouver-Hillsboro, OR-WA Metro Area, Clackamas County, Oregon, 38900",0.3636955305696112
138,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Providence-Warwick, RI-MA Metro Area, Bristol County, Massachusetts, 39300",0.3675993543515461
139,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","Riverside-San Bernardino-Ontario, CA Metro Area, Riverside County, California, 40140",0.42939054944194033
140,"Chicago-Naperville-Elgin, IL-IN Metro Area, Cook County, Illinois, 16980","St. Louis, MO-IL Metro Area, Bond County, Illinois, 41180",0.4075727171558358
141,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Milwaukee-Waukesha, WI Metro Area, Milwaukee County, Wisconsin, 33340",0.4691525646333526
142,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Anoka County, Minnesota, 33460",0.4473908971214375
143,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Grand Rapids-Wyoming-Kentwood, MI Metro Area, Barry County, Michigan, 24340",0.44535990376528406
144,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Columbus, OH Metro Area, Delaware County, Ohio, 18140",0.39255211972522963
145,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Rochester, NY Metro Area, Livingston County, New York, 40380",0.387856817839877
146,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410",0.4664999735326469
147,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Dallas-Fort Worth-Arlington, TX Metro Area, Collin County, Texas, 19100",0.392639616944202
148,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Greensboro-High Point, NC Metro Area, Guilford County, North Carolina, 24660",0.36886474308361883
149,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Hartford-West Hartford-East Hartford, CT Metro Area, Capitol Planning Region, Connecticut, 25540",0.3601688346137775
150,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Indianapolis-Carmel-Greenwood, IN Metro Area, Boone County, Indiana, 26900",0.39520737965455216
151,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Kansas City, MO-KS Metro Area, Johnson County, Kansas, 28140",0.38083806841104856
152,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Louisville/Jefferson County, KY-IN Metro Area, Clark County, Indiana, 31140",0.38142151936921537
153,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Providence-Warwick, RI-MA Metro Area, Bristol County, Massachusetts, 39300",0.3597497301298008
154,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","Riverside-San Bernardino-Ontario, CA Metro Area, Riverside County, California, 40140",0.38723512345149497
155,"Cincinnati, OH-KY-IN Metro Area, Dearborn County, Indiana, 17140","St. Louis, MO-IL Metro Area, Bond County, Illinois, 41180",0.39321683716513284
156,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Detroit-Warren-Dearborn, MI Metro Area, Lapeer County, Michigan, 19820",0.4908564735857919
157,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Milwaukee-Waukesha, WI Metro Area, Milwaukee County, Wisconsin, 33340",0.466783555386135
158,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Pittsburgh, PA Metro Area, Allegheny County, Pennsylvania, 38300",0.46508638695827254
159,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Houston-Pasadena-The Woodlands, TX Metro Area, Austin County, Texas, 26420",0.414009727520337
160,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Columbus, OH Metro Area, Delaware County, Ohio, 18140",0.3689929086258702
161,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Dallas-Fort Worth-Arlington, TX Metro Area, Collin County, Texas, 19100",0.35240946105257215
162,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Dayton-Kettering-Beavercreek, OH Metro Area, Greene County, Ohio, 19430",0.35419814810904493
163,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Grand Rapids-Wyoming-Kentwood, MI Metro Area, Barry County, Michigan, 24340",0.42623543302713174
164,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Hartford-West Hartford-East Hartford, CT Metro Area, Capitol Planning Region, Connecticut, 25540",0.3542138933791574
165,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Los Angeles-Long Beach-Anaheim, CA Metro Area, Los Angeles County, California, 31080",0.3908471949050546
166,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Louisville/Jefferson County, KY-IN Metro Area, Clark County, Indiana, 31140",0.3674451897182643
167,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Anoka County, Minnesota, 33460",0.41337171552039154
168,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area, New Castle County, Delaware, 37980",0.39682352436027774
169,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","Riverside-San Bernardino-Ontario, CA Metro Area, Riverside County, California, 40140",0.40790549544041993
170,"Cleveland, OH Metro Area, Ashtabula County, Ohio, 17410","St. Louis, MO-IL Metro Area, Bond County, Illinois, 41180",0.352725622199171
